
Node_APA-01

INTERFACE;DESCRIPTION;CAPACIDADE TOTAL(MBPS);MAX(MBPS);MIN(MBPS);AVG(MBPS);BANDA TOTAL UTILIZADA 99TH PERCENTIL(%); ACIMA DE 80%; ACIMA DE 95%;TEMPO ESTIMADO DE UTILIZACAO ACIMA DE 95%(MIN)
Modular-Cable8/1/1-downstream2;RFGW10-Channel_8/6.5-GbE_2;37;34.32;0.25;11.68;78.85;9;0;0
Modular-Cable8/1/1-downstream1;RFGW10-Channel_8/1.11-GbE_2-QAM-REPLICATION;37;34.32;0.25;12.0;78.81;9;0;0
Modular-Cable8/1/1-downstream0;RFGW10-Channel_8/4.1-GbE_2;37;34.35;0.25;11.72;78.95;9;0;0
Modular-Cable8/1/1-downstream7;RFGW10-Channel_8/4.8-GbE_2;37;34.29;0.24;11.6;78.57;9;0;0
Modular-Cable8/1/1-downstream6;RFGW10-Channel_8/4.7-GbE_2;37;34.03;0.25;11.76;78.59;9;0;0
Modular-Cable8/1/1-downstream5;RFGW10-Channel_8/4.6-GbE_2;37;34.06;0.24;11.91;78.89;9;0;0
Modular-Cable8/1/1-downstream4;RFGW10-Channel_8/4.5-GbE_2;37;34.31;0.24;11.64;78.99;8;0;0
Modular-Cable8/1/2-downstream15;RFGW10-Channel_8/4.16-GbE8/11;37;34.91;0.33;12.33;79.97;11;0;0
Modular-Cable8/1/2-downstream10;RFGW10-Channel_8/4.11-GbE8/11;37;34.32;0.32;11.75;77.38;11;0;0
Modular-Cable8/1/2-downstream14;RFGW10-Channel_8/4.15-GbE8/11;37;34.87;0.33;11.55;77.83;9;0;0
Modular-Cable8/1/2-downstream11;RFGW10-Channel_8/4.12-GbE8/11;37;34.84;0.33;11.51;77.58;9;0;0
Modular-Cable8/1/2-downstream8;RFGW10-Channel_8/4.9-GbE8/11;37;34.84;0.32;11.46;77.26;9;0;0
Modular-Cable8/1/2-downstream9;RFGW10-Channel_8/4.10-GbE8/11;37;34.83;0.32;11.47;77.4;9;0;0
Modular-Cable8/1/2-downstream13;RFGW10-Channel_8/4.14-GbE8/11;37;34.83;0.33;11.47;76.76;9;0;0
Modular-Cable8/1/2-downstream12;RFGW10-Channel_8/4.13-GbE8/11;37;34.55;0.33;11.48;77.36;9;0;0


Node_VIG-01

INTERFACE;DESCRIPTION;CAPACIDADE TOTAL(MBPS);MAX(MBPS);MIN(MBPS);AVG(MBPS);BANDA TOTAL UTILIZADA 99TH PERCENTIL(%); ACIMA DE 80%; ACIMA DE 95%;TEMPO ESTIMADO DE UTILIZACAO ACIMA DE 95%(MIN)
Integrated-Cable2/0/2-downstream19;;37;16.39;0.05;5.89;37.22;0;0;0
Integrated-Cable2/0/2-downstream18;;37;16.13;0.04;5.66;36.06;0;0;0
Integrated-Cable2/0/2-downstream13;;37;22.79;0.51;8.29;48.22;0;0;0
Integrated-Cable2/0/2-downstream12;;37;22.84;0.52;8.45;48.66;0;0;0
Integrated-Cable2/0/2-downstream11;;37;22.86;0.53;8.47;48.84;0;0;0
Integrated-Cable2/0/2-downstream10;;37;22.83;0.51;8.33;48.33;0;0;0
Integrated-Cable2/0/2-downstream17;;37;16.12;0.04;6.14;37.46;0;0;0
Integrated-Cable2/0/2-downstream16;;37;16.41;0.05;5.91;37.17;0;0;0
Integrated-Cable2/0/2-downstream15;;37;22.88;0.52;8.54;48.8;0;0;0
Integrated-Cable2/0/2-downstream14;;37;22.69;0.51;8.33;48.18;0;0;0
Integrated-Cable2/0/2-downstream22;;37;15.94;0.04;5.77;37.23;0;0;0
Integrated-Cable2/0/2-downstream23;;37;16.26;0.04;5.79;36.86;0;0;0
Integrated-Cable2/0/2-downstream20;;37;16.33;0.04;5.86;36.9;0;0;0
Integrated-Cable2/0/2-downstream21;;37;18.84;0.04;6.0;38.2;0;0;0
Integrated-Cable2/0/2-downstream3;;37;29.2;0.71;8.61;60.82;0;0;0
Integrated-Cable2/0/2-downstream2;;37;29.13;0.67;8.44;60.31;0;0;0
Integrated-Cable2/0/2-downstream1;;37;29.23;0.65;8.42;60.23;0;0;0
Integrated-Cable2/0/2-downstream0;;37;29.19;0.73;8.69;61.0;0;0;0
Integrated-Cable2/0/2-downstream7;;37;29.12;0.69;8.48;60.61;0;0;0
Integrated-Cable2/0/2-downstream6;;37;29.03;0.65;8.26;59.99;0;0;0
Integrated-Cable2/0/2-downstream5;;37;29.08;0.64;8.25;59.98;0;0;0
Integrated-Cable2/0/2-downstream4;;37;29.21;0.72;8.54;60.63;0;0;0
Integrated-Cable2/0/2-downstream9;;37;22.74;0.51;8.34;48.31;0;0;0
Integrated-Cable2/0/2-downstream8;;37;22.88;0.52;8.49;48.74;0;0;0


Node_VIG-02

INTERFACE;DESCRIPTION;CAPACIDADE TOTAL(MBPS);MAX(MBPS);MIN(MBPS);AVG(MBPS);BANDA TOTAL UTILIZADA 99TH PERCENTIL(%); ACIMA DE 80%; ACIMA DE 95%;TEMPO ESTIMADO DE UTILIZACAO ACIMA DE 95%(MIN)
Integrated-Cable2/0/3-downstream21;;37;22.66;0.09;7.8;49.93;0;0;0
Integrated-Cable2/0/3-downstream20;;37;22.79;0.1;7.86;50.55;0;0;0
Integrated-Cable2/0/3-downstream23;;37;22.76;0.1;7.87;50.22;0;0;0
Integrated-Cable2/0/3-downstream22;;37;22.63;0.09;7.74;49.94;0;0;0
Integrated-Cable2/0/3-downstream14;;37;25.31;0.26;8.19;58.22;0;0;0
Integrated-Cable2/0/3-downstream15;;37;25.39;0.28;8.38;58.91;0;0;0
Integrated-Cable2/0/3-downstream16;;37;22.87;0.1;7.95;50.46;0;0;0
Integrated-Cable2/0/3-downstream17;;37;22.78;0.09;7.84;51.19;0;0;0
Integrated-Cable2/0/3-downstream10;;37;25.41;0.26;8.34;58.57;0;0;0
Integrated-Cable2/0/3-downstream11;;37;25.44;0.29;8.59;59.16;0;0;0
Integrated-Cable2/0/3-downstream12;;37;25.47;0.28;8.59;59.13;0;0;0
Integrated-Cable2/0/3-downstream13;;37;25.2;0.25;8.21;58.24;0;0;0
Integrated-Cable2/0/3-downstream18;;37;22.7;0.1;7.82;51.11;0;0;0
Integrated-Cable2/0/3-downstream19;;37;22.87;0.1;7.91;50.44;0;0;0
Integrated-Cable2/0/3-downstream2;;37;24.35;0.26;9.44;57.98;0;0;0
Integrated-Cable2/0/3-downstream3;;37;24.53;0.3;9.65;58.4;0;0;0
Integrated-Cable2/0/3-downstream0;;37;24.5;0.29;9.68;58.53;0;0;0
Integrated-Cable2/0/3-downstream1;;37;24.35;0.27;9.49;57.89;0;0;0
Integrated-Cable2/0/3-downstream6;;37;24.28;0.26;9.29;57.55;0;0;0
Integrated-Cable2/0/3-downstream7;;37;24.36;0.29;9.51;58.12;0;0;0
Integrated-Cable2/0/3-downstream4;;37;24.59;0.3;9.58;58.31;0;0;0
Integrated-Cable2/0/3-downstream5;;37;24.39;0.26;9.3;57.67;0;0;0
Integrated-Cable2/0/3-downstream8;;37;25.45;0.28;8.49;59.04;0;0;0
Integrated-Cable2/0/3-downstream9;;37;25.27;0.26;8.31;58.51;0;0;0

